	A32_Cntrl	A36_Cntrl	A37_Cntrl	A39_Cntrl	A50_Cntrl	A33_KO	A35_KO	A51_KO
ENSMUSG00000024207.8	0	0	0	0	0	0	0	0
ENSMUSG00000024208.11	11.9726552380514	27.4103954100406	27.3921696560903	26.9370036339892	13.5097973364699	16.373604061725	14.3860182098548	13.1287595691878
ENSMUSG00000024209.9	13.8630744861647	10.9641581640162	26.0225611732858	12.16509841535	10.1323480023524	20.2262167821309	9.2481545634781	9.84656967689083
ENSMUSG00000024210.2	52.9317389471745	58.4755102080866	132.852022832038	67.7769768855212	86.6878662423486	61.641803526494	75.0128092371001	102.841949958638
ENSMUSG00000024211.11	0	1.82735969400271	0	0	0	0	3.08271818782603	0
ENSMUSG00000024212.8	39.6988042103809	32.8924744920487	41.0882544841355	48.6603936613998	29.2712275623515	70.3101821474072	32.882327336811	56.8912914664803
ENSMUSG00000024213.9	200.384440300018	344.45730231951	394.447243047701	377.118050875849	462.710558774095	279.314422229426	357.59530978782	327.124925932262
ENSMUSG00000024215.9	0	3.65471938800541	0	1.73787120219285	4.5032657788233	0	1.02757272927534	0
ENSMUSG00000024217.9	36.5481054635252	39.2882334210582	72.5892495886393	40.839973251532	19.138879559999	48.1576590050735	41.1029091710138	37.1981521126987
ENSMUSG00000024218.8	20.7946117292471	28.3240752570419	17.8049102764587	30.4127460383749	40.5293920094097	12.5209913413191	17.4687363976808	8.75250637945851
ENSMUSG00000024219.11	438.577265562303	483.336639063716	695.761109264694	498.769035029348	413.174635207038	182.999104219279	276.417064175068	210.060153107004
ENSMUSG00000024220.9	89.4798444106997	121.51941965118	108.199070141557	145.112245383103	85.5620497976428	32.74720812345	66.7922274028974	59.079418061345
ENSMUSG00000024222.12	20.7946117292471	32.8924744920487	16.4353017936542	19.1165832241214	30.3970440070573	22.1525231423338	25.6893182318836	153.168861640524
ENSMUSG00000024223.2	0	0	0	0	0	0	0	0
ENSMUSG00000024224.4	0	0	0	0	0	0	0	0
ENSMUSG00000024225.4	0	0	0	0	0	0	0	0
ENSMUSG00000024227.10	0	0	0	0	0	0	0	0
ENSMUSG00000024228.8	34.0275464660407	48.4250318910717	6.84804241402258	16.5097764208321	25.893778228234	18.2999104219279	2.05514545855069	1.09406329743231
ENSMUSG00000024231.10	36.5481054635252	36.5471938800541	17.8049102764587	23.4612612296035	12.3839808917641	25.0419826826382	13.3584454805795	29.5397090306725
ENSMUSG00000024232.1	18.9041924811337	4.56839923500676	23.2833442076768	12.16509841535	6.75489866823496	85.7206330290308	53.4337819223179	27.3515824358079
ENSMUSG00000024233.6	0	0	0	0	0	0	0	0
ENSMUSG00000024234.6	98.3018009018955	63.0439094430933	41.0882544841355	49.5293292624962	50.6617400117622	52.9734249055808	56.5165001101439	36.1040888152664
ENSMUSG00000024235.6	22.6850309773605	18.2735969400271	0	9.55829161206068	10.1323480023524	27.9314422229426	7.19300910492741	7.6584430820262
ENSMUSG00000024236.13	4684.45889682494	4230.33769161626	5841.38017916126	4669.65992029219	4452.60403881154	8006.69238618351	8830.96003539231	9284.22114201062
ENSMUSG00000024238.9	633.920587867352	905.456728378341	687.543458367867	625.633632789426	838.733251305841	1174.08372654369	920.705165430708	810.700903397345
ENSMUSG00000024240.9	407.700417843118	320.701626297475	331.445252838693	374.511244072559	271.321763174104	498.913347292561	492.20733732289	619.23982634669
ENSMUSG00000024241.6	144.932142355359	120.605739804179	89.0245513822935	108.616950137053	100.197663578819	90.5363989295381	98.646982010433	77.6784941176943
ENSMUSG00000024242.10	221.809191778636	139.793016591207	112.30789558997	130.340340164464	128.343074696464	180.109644678975	178.79765489391	149.886671748227
ENSMUSG00000024245.4	2.5205589974845	0	1.36960848280452	0.868935601096425	0	2.88945954030441	2.05514545855069	7.6584430820262
ENSMUSG00000024246.8	16.3836334836492	13.7051977050203	27.3921696560903	14.7719052186392	2.25163288941165	1.92630636020294	3.08271818782603	0
ENSMUSG00000024247.10	40.9590837091231	39.2882334210582	30.1313866216994	58.2186852734605	31.5228604517631	35.6366676637544	48.2959182759412	42.6684685998602
ENSMUSG00000024248.9	64.9043941852259	98.6774234761461	112.30789558997	127.733533361175	145.230321367052	78.015407588219	160.301345766954	121.441026014987
ENSMUSG00000024251.9	199.754300550647	209.23268496331	231.463833593963	130.340340164464	141.852872032934	72.2364885076102	140.777463910722	62.3616079536419
ENSMUSG00000024253.8	0	0	1.36960848280452	0	0	0	0	0
ENSMUSG00000024254.11	0	0	0	0.868935601096425	0	0	0	0
ENSMUSG00000024256.6	0	0	0	0	0	0	0	0
ENSMUSG00000024258.3	0.630139749371125	0	0	1.73787120219285	2.25163288941165	0.963153180101469	0	4.37625318972926
ENSMUSG00000024259.8	192.822763307564	117.864700263175	69.8500326230303	166.835635410514	111.455828025877	101.131083910654	99.6745547397084	88.6191270920174
ENSMUSG00000024260.9	195.97346205442	137.051977050203	134.221631314843	179.86966942696	87.8136826870544	122.320453872887	117.143291137389	74.3963042253974
ENSMUSG00000024261.5	0	0	0	0	0	0	2.05514545855069	0
ENSMUSG00000024266.7	0	0	0	0	0	0.963153180101469	0	0
ENSMUSG00000024268.11	0.630139749371125	0.913679847001353	4.10882544841355	1.73787120219285	0	0.963153180101469	0	2.18812659486463
ENSMUSG00000024269.7	413.371675587458	508.919674779754	551.95221857022	486.603936613998	553.901690795267	297.614332651354	299.023664219125	478.105660977921
ENSMUSG00000024270.7	11.3425154886802	4.56839923500676	15.0656933108497	18.2476476230249	12.3839808917641	80.9048671285234	40.0753364417384	78.7725574151266
ENSMUSG00000024271.7	331.453508169212	370.040338035548	438.274714497445	489.210743417288	391.784122757628	160.846581076945	171.604645788982	274.609887655511
ENSMUSG00000024273.7	18.2740527317626	9.13679847001353	2.73921696560903	12.16509841535	11.2581644470583	3.85261272040588	7.19300910492741	4.37625318972926
ENSMUSG00000024274.8	6.30139749371125	15.532557399023	2.73921696560903	6.9514848087714	9.00653155764661	4.81576590050735	2.05514545855069	5.47031648716157
ENSMUSG00000024276.6	396.357902354438	323.442665838479	220.506965731527	263.287487132217	315.228604517631	339.993072575819	266.141336882314	240.693925435109
ENSMUSG00000024277.10	509.152917491869	463.235682429686	464.297275670731	363.215081258306	423.306983209391	346.735144836529	444.938991776224	380.734027506445
ENSMUSG00000024283.10	160.685636089637	95.0227040881407	60.2627732433987	96.4518517217032	127.217258251758	136.767751574409	70.9025183199987	76.584430820262
ENSMUSG00000024286.7	97.6716611525244	78.5764668421163	72.5892495886393	46.922522459207	56.2908222352913	63.568109886697	68.8473728614481	88.6191270920174
ENSMUSG00000024287.7	192.192623558193	161.721332919239	101.351027727534	112.092692541439	179.004814708226	158.920274716742	114.060572949563	118.15883612269
ENSMUSG00000024290.8	1272.88229372967	1015.0983100185	1075.14265900155	923.6785439655	1309.32452519288	1751.97563460457	1302.96222072114	1588.57990787172
ENSMUSG00000024292.10	0	0.913679847001353	1.36960848280452	0.868935601096425	0	0	0	0
ENSMUSG00000024293.11	170.137732330204	108.727901793161	75.3284665542484	61.6944276778462	61.9199044588204	94.389011649944	65.764654673622	85.3369371997205
ENSMUSG00000024294.9	167.617173332719	162.635012766241	167.092234902151	91.2382381151247	132.846340475287	614.491728904737	323.685409721733	344.629938691179
ENSMUSG00000024298.10	528.057109973003	465.97672197069	498.537487740844	392.758891695584	418.803717430567	485.42920277114	432.60811902492	246.164241922271
ENSMUSG00000024299.12	166.356893833977	298.773309969442	206.810880903482	234.612612296035	237.547269832929	289.909107210542	208.597264042895	264.76331797862
ENSMUSG00000024300.12	11.3425154886802	15.532557399023	15.0656933108497	5.21361360657855	9.00653155764661	28.8945954030441	23.6341727733329	16.4109494614847
ENSMUSG00000024301.9	8.19181674182462	5.48207908200812	6.84804241402258	3.4757424043857	14.6356137811757	11.5578381612176	5.13786364637672	3.28218989229694
ENSMUSG00000024302.11	693.783864057608	465.063042123689	462.927667187926	372.773372870366	476.220356110564	582.707673961389	587.771601145497	415.744053024279
ENSMUSG00000024304.10	1462.55435829038	1026.97614802952	914.898466513417	783.779912188976	1010.98316734583	1025.75813680806	822.058183420275	775.690877879511
ENSMUSG00000024306.8	0	0	0	0	0	0	0	0
ENSMUSG00000024308.10	101.452499648751	53.9071109730798	30.1313866216994	40.839973251532	72.0522524611729	64.5312630667984	38.0201909831877	41.5744053024279
ENSMUSG00000024309.10	3.78083849622675	1.82735969400271	8.2176508968271	15.6408408197357	32.648676896469	5.77891908060881	1.02757272927534	0
ENSMUSG00000024312.9	40.9590837091231	56.6481505140839	38.3490375185265	58.2186852734605	85.5620497976428	54.8997312657837	52.4062091930425	87.5250637945851
ENSMUSG00000024313.7	0	0	0	0	1.12581644470583	0	1.02757272927534	0
ENSMUSG00000024317.10	10.7123757393091	8.22311862301217	6.84804241402258	5.21361360657855	5.62908222352913	4.81576590050735	2.05514545855069	16.4109494614847
ENSMUSG00000024319.13	110.274456139947	67.6123086781001	105.459853175948	151.194794590778	95.6943977999952	93.4258584698425	104.812418386085	62.3616079536419
ENSMUSG00000024325.8	143.671862856616	117.864700263175	121.895154969602	88.6314313118354	112.581644470583	52.0102717254793	119.19843659594	29.5397090306725
ENSMUSG00000024327.11	71.8359314283082	92.2816645471366	123.264763452406	112.961628142535	149.733587145875	163.73604061725	185.990663998837	242.882052029974
ENSMUSG00000024330.12	36.5481054635252	46.597672197069	71.2196411058348	90.3693025140282	68.6748031270554	130.9888324938	172.632218518258	229.753292460786
ENSMUSG00000024331.7	307.508197693109	173.599170930257	231.463833593963	209.413479864239	238.673086277635	123.283607052988	81.1782456127522	87.5250637945851
ENSMUSG00000024334.8	0	0	0	0.868935601096425	0	1.92630636020294	1.02757272927534	0
ENSMUSG00000024335.15	243.233943257254	362.730899259537	521.820831948521	291.093426367303	266.818497395281	1098.95777849578	1076.89622028056	1082.02860116056
ENSMUSG00000024338.10	27.7261489723295	6.39575892900947	0	7.82042040986783	0	5.77891908060881	8.22058183420275	7.6584430820262
ENSMUSG00000024339.8	56.0824376940301	10.9641581640162	35.6098205529174	18.2476476230249	10.1323480023524	10.5946849811162	8.22058183420275	5.47031648716157
ENSMUSG00000024340.10	0	0	0	0	0	0	0	0
ENSMUSG00000024346.5	14.4932142355359	15.532557399023	5.47843393121806	10.4272272131571	21.3905124494107	4.81576590050735	11.3033000220288	43.7625318972926
ENSMUSG00000024347.12	0.630139749371125	2.74103954100406	0	0.868935601096425	0	0.963153180101469	1.02757272927534	0
ENSMUSG00000024349.9	13.2329347367936	9.13679847001353	8.2176508968271	11.2961628142535	6.75489866823496	14.447297701522	15.4135909391302	13.1287595691878
ENSMUSG00000024350.5	80.657887919504	91.3679847001353	90.3941598650981	134.685018169946	100.197663578819	55.8628844458852	40.0753364417384	22.9753292460786
ENSMUSG00000024352.7	5.67125774434012	6.39575892900947	1.36960848280452	7.82042040986783	12.3839808917641	3.85261272040588	2.05514545855069	5.47031648716157
ENSMUSG00000024353.4	11.3425154886802	6.39575892900947	19.1745187592632	8.68935601096425	6.75489866823496	7.70522544081175	21.5790273147822	8.75250637945851
ENSMUSG00000024354.7	23.9453104761027	31.065114798046	26.0225611732858	20.8544544263142	38.2777591199981	65.4944162468999	26.7168909611589	31.7278356255371
ENSMUSG00000024357.9	13.2329347367936	26.4967155630392	49.3059053809626	15.6408408197357	13.5097973364699	9.63153180101469	23.6341727733329	13.1287595691878
ENSMUSG00000024359.8	231.261288019203	303.341709204449	395.816851530505	340.622755629799	347.8772814141	562.481457179258	635.039946692163	656.437978459388
ENSMUSG00000024360.7	47.8906209522055	36.5471938800541	49.3059053809626	40.839973251532	22.5163288941165	78.9785607683205	52.4062091930425	74.3963042253974
ENSMUSG00000024365.9	0	0	0	0	0	0	0	0
ENSMUSG00000024366.7	1.26027949874225	0.913679847001353	0	0	0	0	1.02757272927534	0
ENSMUSG00000024369.12	22.0548912279894	20.1009566340298	16.4353017936542	9.55829161206068	33.7744933411748	1.92630636020294	7.19300910492741	13.1287595691878
ENSMUSG00000024370.12	146.192421854101	148.016135214219	132.852022832038	115.568434945825	97.9460306894069	98.2416243703499	91.4539729055056	73.302240927965
ENSMUSG00000024371.10	0.630139749371125	0	2.73921696560903	0.868935601096425	0	0.963153180101469	0	0
ENSMUSG00000024376.6	57.9728569421435	43.8566326560649	26.0225611732858	61.6944276778462	29.2712275623515	25.0419826826382	65.764654673622	13.1287595691878
ENSMUSG00000024378.5	8.82195649119575	9.13679847001353	1.36960848280452	6.08254920767498	10.1323480023524	1.92630636020294	11.3033000220288	9.84656967689083
ENSMUSG00000024379.3	1.26027949874225	0	1.36960848280452	0.868935601096425	1.12581644470583	0	0	0
ENSMUSG00000024381.11	29.6165682204429	25.5830357160379	27.3921696560903	22.5923256285071	14.6356137811757	21.1893699622323	33.9099000660864	18.5990760563493
ENSMUSG00000024382.9	35.9179657141541	44.7703125030663	27.3921696560903	19.9855188252178	21.3905124494107	14.447297701522	22.6066000440576	33.9159622204017
ENSMUSG00000024383.8	155.014378345297	137.051977050203	106.829461658752	115.568434945825	133.972156919993	129.062526133597	128.446591159418	74.3963042253974
ENSMUSG00000024384.3	414.001815336829	336.234183696498	395.816851530505	348.443176039667	345.625648524689	441.124156486473	307.244246053328	324.936799337397
ENSMUSG00000024386.8	0	0	0	0	0	0	0	0
ENSMUSG00000024387.9	23.9453104761027	18.2735969400271	5.47843393121806	22.5923256285071	14.6356137811757	15.4104508816235	5.13786364637672	16.4109494614847
ENSMUSG00000024388.10	4.41097824559787	35.6335140330528	54.7843393121806	4.34467800548213	22.5163288941165	15.4104508816235	14.3860182098548	32.8218989229694
ENSMUSG00000024391.7	8.19181674182462	18.2735969400271	30.1313866216994	10.4272272131571	3.37744933411748	3.85261272040588	6.16543637565206	2.18812659486463
ENSMUSG00000024392.13	189.041924811337	158.066613531234	346.510946149543	296.307039973881	243.176352056458	182.999104219279	306.216673324053	377.451837614148
ENSMUSG00000024393.10	666.057715085279	946.572321493401	1316.19375197514	1043.59165691681	915.288769545837	1608.46581076945	1798.25227623185	1922.26921358858
ENSMUSG00000024395.7	98.9319406512666	91.3679847001353	24.6529526904813	52.1361360657855	84.436233352937	24.0788295025367	24.6617455026083	91.9013169843144
ENSMUSG00000024397.10	0.630139749371125	4.56839923500676	6.84804241402258	0	1.12581644470583	0.963153180101469	2.05514545855069	1.09406329743231
ENSMUSG00000024399.5	0	0	0	0	0	0	0	0
ENSMUSG00000024400.11	148.712980851585	206.491645422306	209.550097869091	221.578578279588	179.004814708226	168.551806517757	139.749891181447	207.87202651214
ENSMUSG00000024401.10	1.26027949874225	0	0	0	1.12581644470583	0.963153180101469	0	0
ENSMUSG00000024402.5	0	0	0	1.73787120219285	0	0	0	0
ENSMUSG00000024403.12	56.7125774434012	62.130229596092	127.37358890082	84.2867533063533	63.0457209035263	110.762615711669	121.253582054491	79.8666207125589
ENSMUSG00000024404.6	228.110589272347	201.009566340298	175.309885798978	106.010143333764	156.48848581411	317.840549433485	192.156100374489	163.015431317415
ENSMUSG00000024406.12	0	0	0	0	0	0	0	0
ENSMUSG00000024409.8	0.630139749371125	0	1.36960848280452	0	1.12581644470583	1.92630636020294	1.02757272927534	3.28218989229694
ENSMUSG00000024410.10	193.452903056935	189.13172832928	167.092234902151	169.442442213803	203.772776491755	91.4995521096396	98.646982010433	128.005405799581
ENSMUSG00000024411.9	54.1920184459167	34.7198341860514	32.8706035873084	15.6408408197357	37.1519426752923	6.74207226071028	14.3860182098548	2.18812659486463
ENSMUSG00000024413.9	390.056504860726	337.147863543499	223.246182697136	284.141941558531	346.751464969394	112.688922071872	84.2609638005782	125.817279204716
ENSMUSG00000024414.9	18.9041924811337	4.56839923500676	36.9794290357219	13.9029696175428	16.8872466705874	8.66837862091322	1.02757272927534	3.28218989229694
ENSMUSG00000024420.8	455.591038795323	369.126658188547	451.97079932549	386.676342487909	208.276042270578	200.335861461106	225.0384277113	196.931393537817
ENSMUSG00000024421.12	103.973058646236	134.310937509199	164.353017936542	135.553953771042	131.720524030582	30.820901763247	45.2132000881151	62.3616079536419
ENSMUSG00000024422.10	110.904595889318	103.245822711153	216.398140283114	219.840707077396	146.356137811757	129.062526133597	197.293964020866	105.030076553502
ENSMUSG00000024423.5	168.24731308209	122.433099498181	124.634371935211	84.2867533063533	119.336543138818	64.5312630667984	46.2407728173905	60.1734813587773
ENSMUSG00000024424.10	20.7946117292471	12.7915178580189	4.10882544841355	20.8544544263142	10.1323480023524	12.5209913413191	15.4135909391302	16.4109494614847
ENSMUSG00000024425.3	28.9864284710717	14.6188775520216	16.4353017936542	17.3787120219285	19.138879559999	31.7840549433485	19.5238818562315	26.2575191383755
ENSMUSG00000024426.13	92.0004034081842	137.965656897204	117.786329521188	127.733533361175	120.462359583523	128.099372953495	175.714936706084	88.6191270920174
ENSMUSG00000024427.6	26.4658694735872	50.2523915850744	13.6960848280452	32.1506172405677	28.1454111176457	62.6049567065955	47.2683455466658	35.0100255178341
ENSMUSG00000024429.9	6.93153724308237	34.7198341860514	49.3059053809626	45.1846512570141	34.9003097858806	55.8628844458852	39.0477637124631	65.6437978459388
